ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Crystalactor EUR/year,Ostara Pearl kgPrec/year,Ostara Pearl EUR/kgPrec,Ostara Pearl EUR/year,P RoC kgPrec/year,P RoC EUR/kgPrec,P RoC EUR/year,REMNUT kgPrec/year,REMNUT EUR/kgPrec,REMNUT EUR/year,AirPrex kgPrec/year,AirPrex EUR/kgPrec,AirPrex EUR/year,PRISA kgPrec/year,PRISA EUR/kgPrec,PRISA EUR/year
14286,Corporation of the City of London,Greenway Pollution Control Centre,London,ON,42.976,-81.2822,operational,3539.0,Middlesex,47407.072,44800.494,40390.148,43016.832,44084.445,42357.119,43297.317,thousand m3,19597.634430268947,7447.1010835022,20.121354313520126,149845.75950974738,3919.5268860537894,21.598807537681033,84657.10685064206,5291.361296172616,5.588465452650654,29570.58980115345,9210.888182226405,34.053956508027035,313667.1855578382,2939.6451645403417,15.938310210337486,46852.976540762545,3527.5741974484104,31.497859889519113,111111.03782111286
14287,Corporation of the City of London,Oxford Pollution Control Plant,London,ON,42.9684,-81.3436,operational,3539.0,Middlesex,3610.421,3490.188,3267.965,3441.985,3730.452,3930.48,4015.611,thousand m3,1817.5832094207292,690.6816195798771,53.341846103915366,36842.23265843282,363.5166418841459,98.93814389397338,35965.661822587615,490.7474665435969,9.42949918968495,4627.5028381127895,854.2641084277427,39.27626106203167,33552.300138531755,272.63748141310936,69.61808491961078,18980.499333286654,327.16497769573124,122.15897396858688,39966.13799376614
14288,Corporation of the City of London,Pottersburg Pollution Control Plant,London,ON,42.973,-81.1803,operational,3539.0,Middlesex,9854.528,9455.987,8526.398,9341.293,9284.23,9525.598,9684.874,thousand m3,4383.657771570846,1665.7899531969217,37.179854237536425,61933.827650214174,876.7315543141693,56.32026131951679,49377.750246040145,1183.5875983241285,7.7691465345743165,9195.465487885042,2060.3191526382975,37.255431483544385,76758.07902535032,657.548665735627,40.33386327371092,26521.477979591822,789.0583988827523,73.95886585739098,58357.864276617176
14290,Corporation of the City of London,Vauxhall Pollution Control Plant,London,ON,42.9729,-81.2058,operational,3539.0,Middlesex,5756.164,5456.852,4904.72,5012.454,5454.137000000001,5044.326,5044.695,thousand m3,2283.3767834206815,867.683177699859,48.578477309052765,42150.7275593394,456.6753566841363,85.49691811984428,39044.33557777428,616.511731523584,8.967890693849519,5528.809819779402,1073.1870882077203,38.7422769449043,41577.711385038936,342.5065175131022,60.435266210521206,20699.472564742875,411.00782101572264,107.26249812630749,44085.72563159667
14291,Corporation of the City of London,Adelaide Pollution Control Plant,London,ON,43.015,-81.2486,operational,3539.0,Middlesex,9451.68,9044.669,8525.042000000001,10048.57,9812.069,9763.19,10518.457,thousand m3,4760.9618641382185,1809.1655083725232,35.94230107744763,65025.57140085883,952.1923728276438,53.42142914569886,50867.47737808684,1285.459703317319,7.629297308534325,9807.154254748155,2237.6520761449624,37.07132544216664,82952.72834110975,714.1442796207327,38.321087386656224,27366.785346026758,856.9731355448793,70.55879380899461,60466.990770758726
14298,The Corporation of the City of Brantford,City of Brantford Water Pollution Control Plant,Brantford,ON,43.1268,-80.2294,operational,3529.0,Brant,12561.63,12847.5,10597.3,9381.732,13270.978,12696.295,12445.9003,thousand m3,5633.379182247588,2140.6840892540836,33.54636146870321,71812.16224841922,1126.6758364495176,47.967596934121,54043.9323982241,1521.012379206849,7.352045690641641,11182.552507960303,2647.688215656366,36.69895154962114,97167.38154487584,845.0068773371381,34.52484752645521,29173.733598870735,1014.0082528045658,64.10601891773246,65004.03223702633
14351,Regional Municipality of Durham,Harmony Creek WPCP,Oshawa,ON,43.8786,-78.8228,operational,3518.0,Durham,11196.722,9913.709,7715.354,5280.771,4401.803,3994.425,4234.622,thousand m3,1916.7140057748693,728.3513221944503,52.192993494675434,38014.835821133194,383.34280115497387,95.63204206383975,36659.85488492262,517.5127815592148,9.31997536474188,4823.206375070928,900.8555827141885,39.15131532666126,35269.68098262637,287.50710086623036,67.3632455997023,19367.411447310256,345.0085210394765,118.51667485073695,40889.262708769274
14352,Regional Municipality of Durham,Corbett Creek WPCP,Whitby,ON,43.8546,-78.8925,operational,3518.0,Durham,17465.136,18894.861,18117.869,17296.402000000002,18738.299,17869.657,17598.260000000002,thousand m3,7965.488163823748,3026.8855022530242,29.104733254501948,88096.69513499342,1593.0976327647497,38.42945081513705,61221.86712204422,2150.681804232412,6.8125648076546605,14651.65917197696,3743.7794369971616,35.94405353049365,134566.60848978735,1194.8232245735621,27.852029966414687,33278.252255391075,1433.7878694882747,52.61942069447548,75445.08709123923
14353,Regional Municipality of Durham,Courtice WPCP,Courtice,ON,43.8598,-78.759,operational,3518.0,Durham,16031.953,17250.373,17149.587,13740.965,16421.247,16426.023,18646.162,thousand m3,8439.79931605398,3207.123740100513,28.422648010995832,91154.94919258535,1687.9598632107964,37.03288573814027,62510.02474485231,2278.745815334575,6.726425053346721,15327.812942475486,3966.7056785453706,35.81952884037947,142085.52845395292,1265.969897408097,26.870925527674608,34017.78283353084,1519.1638768897164,50.91289824224411,77345.0358773792
14354,Regional Municipality of Durham,Pringle Creek WPCP #1,Whitby,ON,43.8647,-78.9289,decommissioned,3518.0,Durham,531.555,0.0,,,,,,thousand m3,,,,,,,,,,,,,,,,,,,
14355,Regional Municipality of Durham,Port Darlington WPCP,Bowmanville,ON,43.8931,-78.664,operational,3518.0,Durham,4499.31,4691.77,4641.5740000000005,4033.517,4763.671,4597.514,4773.202,thousand m3,2160.49109596857,820.9866164680566,49.6928824455,40797.19142147593,432.098219193714,88.57813341368173,38274.45370755509,583.3325959115139,9.077700044780174,5295.318332027685,1015.4308151052278,38.871083581557116,39470.89608524398,324.07366439528545,62.5440501881924,20268.879530610153,388.88839727434254,110.69862194418901,43049.40966835403
15883,City of Hamilton,Woodward Avenue Wastewater Treatment Plant,Hamilton,ON,43.2518,-79.7714,operational,3525.0,Hamilton,114771.29,111754.04,105233.5,106345.943,126250.897,117338.875,142314.679,thousand m3,64415.7940110486,24478.001724198468,12.353039682220905,302377.7266404954,12883.15880220972,10.085211229963333,129929.37782944643,17392.264382983125,4.301293262712148,74809.22961383377,30275.42318519284,31.707372465983827,959954.1194981919,9662.36910165729,7.621373994082917,73640.52859260119,11594.842921988748,15.984957312482239,185343.06915292697
15912,City of Hamilton,King Street Wastewater Treatment Plant,Dundas,ON,43.2676,-79.9426,operational,3525.0,Hamilton,5390.522,4806.955,3976.08,5051.607,4883.039,4637.446,4765.789,thousand m3,2157.1357549428985,819.7115868783014,49.72455900992295,40759.797172847684,431.42715098857974,88.66628784769077,38253.04395486256,582.4266538345827,9.080804564377676,5288.902616556295,1013.8538048231622,38.87470867989491,39413.27130650346,323.5703632414348,62.6043489789929,20256.91193962628,388.28443588972175,110.79673597191852,43020.64812527882
17231,City of Toronto,North Toronto Treatment Plant,Toronto,ON,43.6998,-79.3571,operational,3520.0,Toronto,6561.6,8436.905,7280.8559,6428.367,5730.610000000001,6871.74,7850.570000000001,thousand m3,3553.3980299341983,1350.2912513749955,40.52254605093524,54717.23941601822,710.6796059868398,64.42108622706095,45782.752177091905,959.4174680822337,8.136464340346942,7806.266016557044,1670.0970740690732,37.7277725106713,63009.04248121575,533.0097044901297,45.94194189411269,24487.500872683715,639.6116453881557,83.36238473621263,53319.55206460944
17251,City of Toronto,Humber Treatment Plant,Toronto,ON,43.6336,-79.4768,operational,3520.0,Toronto,113709.15,101415.59,99192.8,94167.77,120459.81,104417.06,114550.173,thousand m3,51848.765002645865,19702.530701005428,13.502617190718125,266035.7297440475,10369.753000529174,11.58797435852102,120164.43187432847,13999.166550714384,4.511645027666085,63159.270159999935,24368.919551243554,32.12295513818725,782801.7095106909,7777.314750396879,8.71908118696394,67811.03872528259,9332.777700476256,18.08990271414322,168829.04065434076
18076,County of Oxford,Tavistock Lagoons,Tavistock,ON,43.3113,-80.8308,operational,3532.0,Oxford,860.705,760.902,625.825,528.949,690.72,1128.212,516.806,thousand m3,233.9215397427414,88.89018510224173,123.63513808368754,10989.950309400201,46.78430794854828,367.4812415961697,17192.355572150074,63.158815730540184,14.804097166568349,935.0092450003024,109.94312367908846,44.41765058114568,4883.415251377435,35.088230961411206,248.19041602788005,8708.562639994989,42.10587715369345,393.0674729134237,16550.45072760535
18945,Regional Municipality of Waterloo,New Hamburg Wastewater Treatment Lagoons,New Hamburg,ON,43.3651,-80.6865,operational,3530.0,Waterloo,1442.8742,1335.9607,1125.637,1144.787,1342.143,1380.251,1286.11,thousand m3,582.1310733206215,221.20980786183617,85.0750445820251,18819.43426582692,116.4262146641243,205.03443770442735,23871.38345771368,157.1753897965678,12.11358809338929,1903.957930413524,273.60160446069204,42.05315164414188,11505.809762466008,87.31966099809321,141.02485273548632,12314.242333168684,104.78359319771185,233.76273663663565,24494.499500517082
19048,The Corporation of the Municipality of West Perth,Mitchell Wastewater Treatment Plant,Mitchell,ON,43.4546,-81.1956,operational,3531.0,Perth,1685.115,717.3425,975.575,734.8435000000001,1574.406,1689.866,1653.3332,thousand m3,748.3470545074821,284.3718807128432,76.75001233655601,21825.545352880352,149.66941090149643,174.5879066252483,26130.46913512638,202.05370471702017,11.462377364206018,2316.0158113023385,351.72311561851654,41.42415069076917,14569.831342808257,112.2520581761223,120.68815452715234,13547.493743150742,134.70246981134676,202.5808495131312,27288.140765899538
19140,City of Toronto,Ashbridges Bay Treatment Plant,Toronto,ON,43.6574,-79.3167,operational,3520.0,Toronto,230456.6,232931.929,213551.4882,201228.89,240816.927,205749.892,237723.434,thousand m3,107600.59231938476,40888.22508136621,10.00959934993012,409274.75119423965,21520.118463876952,7.262375967802135,156287.19115631498,29052.159926233886,3.842183904463719,111623.7412584817,50572.278390110834,30.746162376350107,1554903.4831243292,16140.088847907713,5.5447688907729,89493.0625381893,19368.106617489255,11.93171224994127,231094.67498606513
20218,County of Oxford,Oxford County Ingersoll WWTP,Ingersoll,ON,43.036,-80.8934,operational,3532.0,Oxford,2839.256,2603.865,2365.576,2717.648,2659.744,2708.524,2826.933,thousand m3,1279.5527143832833,486.23003146564764,61.5980339938433,29950.814007048462,255.91054287665668,123.85766126290147,31696.481333222167,345.47923288348653,10.186490250322773,3519.220837456626,601.3897757601432,40.11218367058621,24123.05714290352,191.93290715749248,86.54310375881441,16610.469498861763,230.319488588991,149.21550894885667,34367.239710646674
20971,Township of Selwyn,Lakefield Waste Water Treatment Plant,Lakefield,ON,44.4158,-78.2593,operational,3515.0,Peterborough,547.4350000000001,581.085,530.635,535.943,459.887,330.60200000000003,337.253,thousand m3,152.65059043985318,58.007224367144204,147.28018657881944,8543.31482771244,30.530118087970635,482.9176508657624,14743.532907697101,41.21565941876036,16.261616189511756,670.2332344655161,71.74577750673099,45.5698802004705,3269.4464858713422,22.897588565977976,323.38172760060434,7404.661748353802,27.477106279173572,501.33611374035206,13775.265678831503
22298,Corp. of the City of Timmins,Mattagami Water Pollution Control Plan,Timmins,ON,48.4931,-81.3594,operational,3556.0,Cochrane,9709.849,10066.116,8144.376,7338.379000000001,7387.669,9038.5021,9629.7201,thousand m3,4358.693500237276,1656.3035300901647,37.26701518051534,61725.48879941131,871.7387000474552,56.52649538074614,49276.33360145012,1176.8472450640645,7.778914197725439,9154.59374318292,2048.5859451115193,37.26819990111578,76347.1105170323,653.8040250355913,40.47693455027939,26463.982730074855,784.5648300427096,74.20001959448786,58214.72576231508
22327,The Corporation of the City of Orillia,Wastewater Treatment Centre,Orillia,ON,44.5907,-79.4141,operational,3543.0,Simcoe,5344.822,5584.6596,4862.3961,5129.7712,5756.2461,5563.1282,5953.8046,thousand m3,2694.8664283298112,1024.0492427653282,45.38793621214138,46479.4817087244,538.9732856659623,76.89467677184805,41444.1765899451,727.613935649049,8.646874989137093,6291.586741911368,1266.5872213150112,38.35902514709969,48585.05107341764,404.22996424947166,54.5350164288427,22044.687741375434,485.075957099366,97.59574854452461,47341.35113406433
22430,The Corporation of the City of Quinte West,Trenton Wastewater Treatment Plant,Trenton,ON,44.0992,-77.5602,operational,3512.0,Hastings,4444.462,4821.3782,4090.808,3907.558,5224.515,4566.031,5359.1071,thousand m3,2425.6889132058404,921.7617870182194,47.38908394122408,43681.44669881911,485.1377826411681,82.25184451898231,39903.47746808519,654.9360065655769,8.849396439646274,5795.788364697565,1140.073789206745,38.601989651950646,44009.11661341893,363.85333698087607,58.21176610399998,21180.545348490643,436.6240043770513,103.6289552351399,45246.889404176974
23246,City of Dryden,WasteWater Plant,Dryden,ON,49.7955,-92.851,operational,3560.0,Kenora,1246.302,2502.918,2157.503,1559.837,1410.095,1286.229,1552.525,thousand m3,702.7183091703648,267.03295748473863,78.75540797199331,21030.289508678536,140.54366183407296,181.76074734536073,25545.321009614752,189.7339434759985,11.622123733232446,2205.1113674721855,330.27760531007146,41.58080758947116,13733.20955750938,105.40774637555472,125.48856493567159,13227.4668257716,126.48929565066567,209.97703800601187,26559.847640193497
23247,The Corporation of the Town of Cochrane,Cochrane WWTP,Cochrane,ON,49.0716,-81.0255,operational,3556.0,Cochrane,896.427,938.485,796.542,733.106,697.325,619.3773,501.141,thousand m3,226.83110170589575,86.19581864824039,125.20527863999529,10792.17149145544,45.36622034117915,374.79211596777253,17002.901715130738,61.244397460591856,14.904684984956326,912.8284512435807,106.610617801771,44.49975706193054,4744.146592401136,34.02466525588436,252.97227496557323,8607.296974723164,40.82959830706123,400.02455000642334,16332.841689725194
23248,The Corporation of the Township of North Huron,Blyth STP,Blyth,ON,43.7424,-81.4309,operational,3540.0,Huron,174.352,169.839,139.476,143.585,137.0115,150.618,148.461,thousand m3,67.19779900339225,25.535163621289055,206.17933573700046,5264.823073372996,13.43955980067845,816.4561805589458,10972.811663255474,18.14340573091591,19.47866835537799,353.4093830695754,31.582965531594354,47.869456129904755,1511.8593829669499,10.079669850508838,537.8341935882362,5421.191105684078,12.095603820610604,800.2851365742372,9679.931955525222
23249,The Corporation of the Township of North Huron,Wingham STP,Wingham,ON,43.8772,-81.3289,operational,3540.0,Huron,881.818,874.898,379.457,571.886,870.148,819.731,786.3140000000001,thousand m3,355.9087580277202,135.24532805053366,104.09068083476956,14077.778276501806,71.18175160554404,280.92045291701896,19996.409900456172,96.09536466748446,13.49841777765209,1297.1353787775329,167.27711627302847,43.31312069928356,7245.293927361772,53.38631370415803,191.32801295770992,10214.297320153513,64.06357644498964,309.4383123342193,19823.724977231836
23255,Correctional Service Canada,ON REGION - Joyceville Pittsburgh Institution,Joyceville,ON,44.3616,-76.3523,operational,3510.0,Frontenac,215.1409,221.5198,179.8042,238.6141,269.7392,250.4977,254.122,thousand m3,115.02306382376545,43.70876425303087,165.40128680845996,7229.485852258921,23.00461276475309,578.8123057248632,13315.352956674356,31.056227232416674,17.306318379577597,537.468956152711,54.06083999716976,46.35031609787872,2505.7370223856633,17.253459573564818,385.40902672672075,6649.6390619164395,20.70415148827778,589.1009425162121,12196.835155742876
23256,Correctional Service Canada,ON REGION - Warkworth Institution Wastewater Treatment System,Warkworth,ON,44.2085,-77.8014,operational,3514.0,Northumberland,235.419,151.9678,156.21730000000002,133.98,135.2279,121.8683,122.2615,thousand m3,55.33913757049488,21.028872276788054,223.26334512186534,4694.976368656157,11.067827514098976,924.4839686708964,10232.029104799163,14.941567144033618,20.32873005594269,303.743085083802,26.009394658132592,48.43037735684035,1259.6447981163492,8.300870635574231,606.6363919642896,5035.610212527071,9.961044762689077,893.9406126631385,8904.582457923221
23276,Regional Municipality of Peel,G.E. Booth Wastewater Treatment Plant,Mississauga,ON,43.5788,-79.5435,operational,3521.0,Peel,172002.708,166861.989,113324.697,119324.722,162508.104,172844.514,171214.2869,thousand m3,77496.60340167001,29448.709292634605,11.451300515300657,337226.0198976859,15499.320680334004,8.959818336943401,138871.09764182268,20924.082918450906,4.129858644133133,86413.50471132291,36423.403598784906,31.357601455204914,1142150.5736927735,11624.490510250502,6.79599867265443,79000.02207794643,13949.388612300601,14.386197151291054,200678.6547165308
